time,ACCESS-CM2_r5i1p1f1_ssp585,ACCESS-CM2_r5i1p1f1_ssp370,ACCESS-CM2_r5i1p1f1_ssp245,ACCESS-CM2_r3i1p1f1_ssp585,ACCESS-CM2_r3i1p1f1_ssp370,ACCESS-CM2_r3i1p1f1_ssp245,ACCESS-CM2_r1i1p1f1_ssp585,ACCESS-CM2_r1i1p1f1_ssp370,ACCESS-CM2_r1i1p1f1_ssp245,ACCESS-CM2_r4i1p1f1_ssp585,ACCESS-CM2_r4i1p1f1_ssp370,ACCESS-CM2_r4i1p1f1_ssp245,ACCESS-CM2_r2i1p1f1_ssp585,ACCESS-CM2_r2i1p1f1_ssp370,ACCESS-CM2_r2i1p1f1_ssp245,ACCESS-ESM1-5_r11i1p1f1_ssp370,ACCESS-ESM1-5_r6i1p1f1_ssp585,ACCESS-ESM1-5_r3i1p1f1_ssp585,ACCESS-ESM1-5_r31i1p1f1_ssp370,ACCESS-ESM1-5_r31i1p1f1_ssp245,ACCESS-ESM1-5_r35i1p1f1_ssp370,ACCESS-ESM1-5_r35i1p1f1_ssp245,ACCESS-ESM1-5_r13i1p1f1_ssp370,ACCESS-ESM1-5_r15i1p1f1_ssp370,ACCESS-ESM1-5_r20i1p1f1_ssp370,ACCESS-ESM1-5_r12i1p1f1_ssp370,ACCESS-ESM1-5_r4i1p1f1_ssp585,ACCESS-ESM1-5_r25i1p1f1_ssp370,ACCESS-ESM1-5_r30i1p1f1_ssp370,ACCESS-ESM1-5_r33i1p1f1_ssp370,ACCESS-ESM1-5_r33i1p1f1_ssp245,ACCESS-ESM1-5_r40i1p1f1_ssp370,ACCESS-ESM1-5_r40i1p1f1_ssp245,ACCESS-ESM1-5_r24i1p1f1_ssp370,ACCESS-ESM1-5_r37i1p1f1_ssp370,ACCESS-ESM1-5_r37i1p1f1_ssp245,ACCESS-ESM1-5_r7i1p1f1_ssp585,ACCESS-ESM1-5_r34i1p1f1_ssp370,ACCESS-ESM1-5_r34i1p1f1_ssp245,ACCESS-ESM1-5_r2i1p1f1_ssp585,ACCESS-ESM1-5_r27i1p1f1_ssp370,ACCESS-ESM1-5_r14i1p1f1_ssp370,ACCESS-ESM1-5_r26i1p1f1_ssp370,ACCESS-ESM1-5_r16i1p1f1_ssp370,ACCESS-ESM1-5_r8i1p1f1_ssp585,ACCESS-ESM1-5_r17i1p1f1_ssp370,ACCESS-ESM1-5_r1i1p1f1_ssp585,ACCESS-ESM1-5_r21i1p1f1_ssp370,ACCESS-ESM1-5_r9i1p1f1_ssp585,ACCESS-ESM1-5_r18i1p1f1_ssp370,ACCESS-ESM1-5_r29i1p1f1_ssp370,ACCESS-ESM1-5_r19i1p1f1_ssp370,ACCESS-ESM1-5_r28i1p1f1_ssp370,ACCESS-ESM1-5_r10i1p1f1_ssp585,ACCESS-ESM1-5_r5i1p1f1_ssp585,ACCESS-ESM1-5_r22i1p1f1_ssp370,ACCESS-ESM1-5_r36i1p1f1_ssp370,ACCESS-ESM1-5_r36i1p1f1_ssp245,ACCESS-ESM1-5_r39i1p1f1_ssp370,ACCESS-ESM1-5_r39i1p1f1_ssp245,ACCESS-ESM1-5_r32i1p1f1_ssp370,ACCESS-ESM1-5_r32i1p1f1_ssp245,ACCESS-ESM1-5_r38i1p1f1_ssp370,ACCESS-ESM1-5_r38i1p1f1_ssp245,ACCESS-ESM1-5_r23i1p1f1_ssp370,AWI-CM-1-1-MR_r5i1p1f1_ssp370,AWI-CM-1-1-MR_r3i1p1f1_ssp370,AWI-CM-1-1-MR_r1i1p1f1_ssp585,AWI-CM-1-1-MR_r1i1p1f1_ssp370,AWI-CM-1-1-MR_r1i1p1f1_ssp245,AWI-CM-1-1-MR_r4i1p1f1_ssp370,AWI-CM-1-1-MR_r2i1p1f1_ssp370
1865-03-16 12:00:00,0.022734962251060628,0.022734962251060628,0.022734962251060628,0.04724530672710733,0.04724530672710733,0.04724530672710733,0.009875205211800875,0.009875205211800875,0.009875205211800875,-0.05615380959620211,-0.05615380959620211,-0.05615380959620211,0.10292806302815667,0.10292806302815667,0.10292806302815667,0.042377928436519836,0.0073846688528225474,-0.033198542810984576,0.045443357656371336,0.045443357656371336,-0.008132393933622714,-0.008132393933622714,0.04335099754122851,-0.0709531065559761,-0.00147156769587653,0.04365143813487057,0.025990438977118183,0.0501907326624251,0.041149461094360615,0.017352928025502954,0.017352928025502954,-0.0105483773215731,-0.0105483773215731,0.03254207044853838,-0.032989771591255136,-0.032989771591255136,0.09136850740346508,-0.053739047055963836,-0.053739047055963836,0.013938587826868343,0.046801219839066495,-0.03469596811612874,0.018058799947909893,0.013191256534757893,0.04108533154629252,-0.03412558233251796,0.03119699052744309,-0.028761096306671636,-0.00015097958076329594,0.050644959918160974,0.04482972052720508,0.04593489710358701,-0.01515791778742847,0.04468279425837949,0.00913684303277383,-0.05621641333585288,0.03865778224402163,0.03865778224402163,0.04676514798264719,0.04676514798264719,0.00402053888686306,0.00402053888686306,-0.042346320903888096,-0.042346320903888096,-0.0211974094544478,-0.0047585240337262745,0.03618617918132235,0.034248617855809016,0.034248617855809016,0.034248617855809016,-0.026816597183778868,-0.01668309929707945
1865-04-16 00:00:00,0.02055486597312163,0.02055486597312163,0.02055486597312163,0.048964980455626514,0.048964980455626514,0.048964980455626514,0.010392260891463442,0.010392260891463442,0.010392260891463442,-0.05795860766377435,-0.05795860766377435,-0.05795860766377435,0.10218112413947936,0.10218112413947936,0.10218112413947936,0.0424239783845555,0.006667963488963124,-0.03367003995608305,0.046666426858646776,0.046666426858646776,-0.00708993363321729,-0.00708993363321729,0.0417253959604056,-0.07197971844300781,-0.0011092503588512178,0.044583953744357765,0.027292431203405697,0.05091191742680555,0.04158708108885042,0.017768113051705826,0.017768113051705826,-0.011061555009612553,-0.011061555009612553,0.03360541427319556,-0.032227944869087345,-0.032227944869087345,0.09026072210189824,-0.05365108586146856,-0.05365108586146856,0.014956803340633465,0.0437044659869251,-0.03571020041207594,0.020457510656251305,0.014479985072811037,0.04206858793213992,-0.031524079241186345,0.03313896140595934,-0.029867315682552704,-0.0002013381149538418,0.05095053528022007,0.04595402935016087,0.04623178677992593,-0.016241495183180868,0.043344405420259594,0.007903334885361582,-0.05725024464658167,0.03977373851975301,0.03977373851975301,0.046508568646682846,0.046508568646682846,0.005062388398332255,0.005062388398332255,-0.04386730392589513,-0.04386730392589513,-0.020908853714394125,-0.004054979327962134,0.03722615657434692,0.03231336958498687,0.03231336958498687,0.03231336958498687,-0.028526524937031894,-0.017634440774560525
1865-05-16 12:00:00,0.02047119534272355,0.02047119534272355,0.02047119534272355,0.04906391266494836,0.04906391266494836,0.04906391266494836,0.010762924084454777,0.010762924084454777,0.010762924084454777,-0.05837977536245684,-0.05837977536245684,-0.05837977536245684,0.1019315250553909,0.1019315250553909,0.1019315250553909,0.041688417387152774,0.006644623888122443,-0.03578471798902285,0.047472579799265446,0.047472579799265446,-0.004856808520024221,-0.004856808520024221,0.04099523245938101,-0.0729869659146639,3.974408924894609e-05,0.04367819317769204,0.028558965972438226,0.0510366795845042,0.041364589211514396,0.017959849538237194,0.017959849538237194,-0.010312941972847038,-0.010312941972847038,0.033337307873804886,-0.03220052456472876,-0.03220052456472876,0.08958030691096397,-0.0529159870994377,-0.0529159870994377,0.014956368027431447,0.04136519668552244,-0.03498833737781742,0.021563293831444005,0.01563246669334717,0.04341976351322145,-0.03055128463368059,0.03399812695286073,-0.030178922447772056,2.899987872169163e-05,0.051197083875740644,0.046120269416338996,0.04534366693695683,-0.01712609472683866,0.04207172856149318,0.006108794977682663,-0.05782378079588687,0.04097718430058137,0.04097718430058137,0.04616583847464924,0.04616583847464924,0.006181375315683842,0.006181375315683842,-0.04631895207787243,-0.04631895207787243,-0.020687727043161887,-0.0033159922797473484,0.03787699014201209,0.030184869223076068,0.030184869223076068,0.030184869223076068,-0.028562062605803126,-0.017350684050752817
1865-06-16 00:00:00,0.01912046805901113,0.01912046805901113,0.01912046805901113,0.04922165891933001,0.04922165891933001,0.04922165891933001,0.01087444986043451,0.01087444986043451,0.01087444986043451,-0.05889347864686296,-0.05889347864686296,-0.05889347864686296,0.10130164372609371,0.10130164372609371,0.10130164372609371,0.04182326411637547,0.0062066685555244305,-0.03612431984871378,0.04844500858225468,0.04844500858225468,-0.002331627953010932,-0.002331627953010932,0.040279022935084896,-0.0733275625023308,0.0009686756789378137,0.044066143858727716,0.02895807698514285,0.052035716934866375,0.04109119881309411,0.018504691691219457,0.018504691691219457,-0.009352312549754533,-0.009352312549754533,0.03218183943749911,-0.032355128360340754,-0.032355128360340754,0.0890933130457159,-0.053403320543239846,-0.053403320543239846,0.014396928959285541,0.04009609434137858,-0.034937246674343926,0.021966141577433738,0.016927124168428995,0.04370731696129866,-0.029186757480044654,0.03553165435661043,-0.029826584144323456,0.00022339683633797828,0.052139179325095125,0.04685817708722269,0.04468325228457885,-0.017388483482295432,0.04109003986392281,0.005263537223072253,-0.058614503312094494,0.04104909488024333,0.04104909488024333,0.046420830192371434,0.046420830192371434,0.007041435104905484,0.007041435104905484,-0.04735591359725788,-0.04735591359725788,-0.019847137695217516,-0.00317558166384894,0.03960212044689986,0.029184017802905516,0.029184017802905516,0.029184017802905516,-0.028042338838414813,-0.017216782103842358
1865-07-16 12:00:00,0.01934450735098068,0.01934450735098068,0.01934450735098068,0.050290510293683845,0.050290510293683845,0.050290510293683845,0.01130434152295905,0.01130434152295905,0.01130434152295905,-0.05903556684158862,-0.05903556684158862,-0.05903556684158862,0.10104543866563394,0.10104543866563394,0.10104543866563394,0.04174742571120168,0.006638111450715201,-0.03653852821195211,0.04930700226197094,0.04930700226197094,-0.0008989368984342623,-0.0008989368984342623,0.03944980056886512,-0.07340270856181803,0.0019155193402224787,0.04383470083165311,0.02926897289738169,0.05293019258683742,0.04027884792114141,0.019280113317471148,0.019280113317471148,-0.009673790765296293,-0.009673790765296293,0.032877410092119655,-0.03189977557317315,-0.03189977557317315,0.09043957529495757,-0.053233432693631025,-0.053233432693631025,0.01502656436584644,0.03915571316246632,-0.03514683208781003,0.022448001481993173,0.01859915453719173,0.04402213929512442,-0.0279599549039105,0.035903907279225676,-0.028998697074798466,-0.00018458108943283,0.051543818915991815,0.04677102243167729,0.04449346188162527,-0.017079847978634415,0.04045833616103375,0.004917865157216047,-0.058687648222761624,0.04073721226922681,0.04073721226922681,0.04524072852608375,0.04524072852608375,0.007599932973290416,0.007599932973290416,-0.04780340347108828,-0.04780340347108828,-0.019733318727952566,-0.0030966316730416093,0.04110588598430122,0.028946930528893706,0.028946930528893706,0.028946930528893706,-0.02795657924109586,-0.01630864698071264
1865-08-16 12:00:00,0.019097498452562197,0.019097498452562197,0.019097498452562197,0.05067294324867386,0.05067294324867386,0.05067294324867386,0.010709619055649237,0.010709619055649237,0.010709619055649237,-0.05886397670874573,-0.05886397670874573,-0.05886397670874573,0.1000917627190148,0.1000917627190148,0.1000917627190148,0.041345774039888754,0.007586719417072866,-0.038503856836702495,0.050474883987363724,0.050474883987363724,-0.0006660288430050325,-0.0006660288430050325,0.039271111045520966,-0.07371846667991874,0.0017372528329479072,0.04408426334549181,0.028457940930737873,0.05274631464070083,0.04015095186643691,0.020438122965464583,0.020438122965464583,-0.009536091858418179,-0.009536091858418179,0.03367927552144157,-0.03153974302613539,-0.03153974302613539,0.09054305494237624,-0.05329892504378056,-0.05329892504378056,0.015467113091046513,0.03893316857374837,-0.03533753412759234,0.0240772458215055,0.020027140144596937,0.044637634848545577,-0.026210661853995277,0.037224184780577235,-0.028223360373525706,-0.00014708781505490265,0.05146942347457444,0.04613339869509284,0.04512909794769276,-0.017605843241378476,0.04058326071877782,0.004253870269971808,-0.05862392628944733,0.042182027966646274,0.042182027966646274,0.04484723812621543,0.04484723812621543,0.007425492686458076,0.007425492686458076,-0.047329642006243,-0.047329642006243,-0.019551665424534074,-0.002196999544952405,0.04090231950087476,0.02798455553095091,0.02798455553095091,0.02798455553095091,-0.026565493345986367,-0.014991279551820943
1865-09-16 00:00:00,0.017801106151008148,0.017801106151008148,0.017801106151008148,0.05094926826178039,0.05094926826178039,0.05094926826178039,0.01102125823966844,0.01102125823966844,0.01102125823966844,-0.05884149719457099,-0.05884149719457099,-0.05884149719457099,0.10017564383379707,0.10017564383379707,0.10017564383379707,0.04107869696721546,0.006975935001702046,-0.03939122230622895,0.0514303035387087,0.0514303035387087,-0.0004573352729600799,-0.0004573352729600799,0.03838384634226818,-0.07188577584311465,0.001729208503757936,0.04409582461716563,0.02858344414206163,0.052790091352253654,0.039491589168059706,0.020646137419907264,0.020646137419907264,-0.009302106970084385,-0.009302106970084385,0.03435726913466534,-0.031138899292535407,-0.031138899292535407,0.09047161071565574,-0.05244679397851707,-0.05244679397851707,0.014233365277487546,0.03852798879367327,-0.03551402596519869,0.026162097556971037,0.01994496348963016,0.04442921352347587,-0.02482117565177783,0.03930920435229813,-0.02764877609233712,0.00013463823344039838,0.052335401236194914,0.046160039646068185,0.04480763998275776,-0.01823703282168765,0.040933228719512015,0.004611534512952413,-0.058029231382068974,0.041667099054555005,0.041667099054555005,0.044445710478682086,0.044445710478682086,0.009105198138911657,0.009105198138911657,-0.047173933220395745,-0.047173933220395745,-0.018718648238965113,-0.001894372632506721,0.041903154965173904,0.028451235295913334,0.028451235295913334,0.028451235295913334,-0.02726727381129995,-0.014523543889438884
1865-10-16 12:00:00,0.0173283325552075,0.0173283325552075,0.0173283325552075,0.050944719798360204,0.050944719798360204,0.050944719798360204,0.012284507438872083,0.012284507438872083,0.012284507438872083,-0.05970914575302733,-0.05970914575302733,-0.05970914575302733,0.09950888484550167,0.09950888484550167,0.09950888484550167,0.041408298278288194,0.006565588772003869,-0.04051684209066953,0.0525138634590661,0.0525138634590661,-0.0013393178518427361,-0.0013393178518427361,0.038177545817377735,-0.0713987717717823,0.0025319871985260535,0.045227548419736745,0.028678056475637228,0.051952516399373865,0.039172458050995826,0.021592257065867433,0.021592257065867433,-0.009216966664155753,-0.009216966664155753,0.034847212827105525,-0.0308440983400376,-0.0308440983400376,0.09069028252563645,-0.05180094426273338,-0.05180094426273338,0.014573617806281192,0.03872281621271038,-0.0361097540689966,0.027174672385233595,0.020812707819699246,0.04411650484792039,-0.024494305809930714,0.03984650268620792,-0.02776903924936486,0.0011628657830634382,0.05371977882951597,0.0465252334331178,0.045167281173453,-0.018179699214344206,0.04088271362180222,0.0051847116938309535,-0.058645244381183896,0.04217528050449436,0.04217528050449436,0.043717456070023766,0.043717456070023766,0.010329976282184579,0.010329976282184579,-0.04755862937059637,-0.04755862937059637,-0.018803458579039044,-0.000178833236508306,0.041785994620289084,0.02792009830517704,0.02792009830517704,0.02792009830517704,-0.02795782995350488,-0.014585935224852402
1865-11-16 00:00:00,0.016085166560860623,0.016085166560860623,0.016085166560860623,0.05144750329142222,0.05144750329142222,0.05144750329142222,0.012861939910983722,0.012861939910983722,0.012861939910983722,-0.06106362645029672,-0.06106362645029672,-0.06106362645029672,0.0990675559434455,0.0990675559434455,0.0990675559434455,0.04349160700774254,0.005782501069446984,-0.04120391415546791,0.053411255032851795,0.053411255032851795,-0.0008895031619225336,-0.0008895031619225336,0.03658122691108095,-0.07175253712577856,0.0030704761526614277,0.04568365792088163,0.030282984311420808,0.052531112384220556,0.03863177043957033,0.022147208542663794,0.022147208542663794,-0.009430865863462165,-0.009430865863462165,0.03505926257737594,-0.03063487811839399,-0.03063487811839399,0.08991686461196266,-0.05144137221220575,-0.05144137221220575,0.014868120790978405,0.038335703549668664,-0.035621960076782484,0.028784982858934664,0.02126524430525881,0.044123449023113895,-0.024314037376678973,0.03941305733709039,-0.027345344642351912,0.0011546266078013901,0.05608989158651904,0.046815044797973354,0.04491437825636287,-0.01729019918419965,0.040414406781689394,0.004450710410203366,-0.05871745992188977,0.04320768048841875,0.04320768048841875,0.04277601711665326,0.04277601711665326,0.011160440211794765,0.011160440211794765,-0.04873250125732985,-0.04873250125732985,-0.018406304512022586,0.0013146923329112306,0.041348183383932265,0.0268090109430401,0.0268090109430401,0.0268090109430401,-0.02772464377722154,-0.013120714009823332
1865-12-16 12:00:00,0.014183623670637028,0.014183623670637028,0.014183623670637028,0.050967340237849136,0.050967340237849136,0.050967340237849136,0.01298928499444519,0.01298928499444519,0.01298928499444519,-0.06122981760388153,-0.06122981760388153,-0.06122981760388153,0.09682348476288875,0.09682348476288875,0.09682348476288875,0.045138343001548974,0.006001855090548247,-0.04186354266313709,0.0539895182011423,0.0539895182011423,9.4263441891466e-05,9.4263441891466e-05,0.03777822415722743,-0.07133962506209528,0.0037358239719045136,0.045478694206181794,0.030721959332729417,0.05416248992874865,0.03822586832356715,0.022188339280016577,0.022188339280016577,-0.010199655572192748,-0.010199655572192748,0.03495907264263352,-0.030049582699169738,-0.030049582699169738,0.08976464425598749,-0.05294277340214298,-0.05294277340214298,0.016413771329563075,0.03859916509110993,-0.0354979273472208,0.029250669845695163,0.02235065957481434,0.04291982776041341,-0.02344796197802784,0.0400380207037081,-0.02660070627563774,0.00126037871857676,0.057905059038080256,0.04674534062645013,0.04604359756505071,-0.017788002992276356,0.04071333566498628,0.004127172504815964,-0.05889686430435101,0.04486842621514716,0.04486842621514716,0.04260553901460919,0.04260553901460919,0.010315582619573386,0.010315582619573386,-0.05026096264270734,-0.05026096264270734,-0.017620218515050586,0.0023195193281670373,0.040361294137333914,0.025895125233736847,0.025895125233736847,0.025895125233736847,-0.027390733700788417,-0.012351344336194833
1866-01-16 12:00:00,0.01402719973929294,0.01402719973929294,0.01402719973929294,0.05103028515163359,0.05103028515163359,0.05103028515163359,0.013672340307145465,0.013672340307145465,0.013672340307145465,-0.06178920357231211,-0.06178920357231211,-0.06178920357231211,0.09565090531840235,0.09565090531840235,0.09565090531840235,0.04734865881035428,0.006334715842912905,-0.042062952676956415,0.05505346638811588,0.05505346638811588,0.0026983938138838443,0.0026983938138838443,0.03921749331285274,-0.07049271958802426,0.004069943613434172,0.04499883543282384,0.03173859492469025,0.055978455618289284,0.037774467991160306,0.02167663071960083,0.02167663071960083,-0.008749901397186004,-0.008749901397186004,0.035639567199424724,-0.0300704510465773,-0.0300704510465773,0.0889059761496945,-0.053667015796588655,-0.053667015796588655,0.01778296751130526,0.03707496482467623,-0.03657915064437039,0.030124068512140192,0.022691864113005996,0.041760135767623295,-0.0225486945643091,0.04015839488480921,-0.02645826091343011,0.0016246126379835838,0.059393999991660944,0.046312844584581826,0.04609903955345089,-0.01720612326340145,0.03992912412951952,0.004271204075270655,-0.05940973914268331,0.04626234686679638,0.04626234686679638,0.043291833341933025,0.043291833341933025,0.010918086399273127,0.010918086399273127,-0.05017834463979014,-0.05017834463979014,-0.01781474054913801,0.004747688999168768,0.038589697173375015,0.025778494251572207,0.025778494251572207,0.025778494251572207,-0.026065938042326074,-0.011308760576435144
1866-02-15 00:00:00,0.015032303213769183,0.015032303213769183,0.015032303213769183,0.05112808704953385,0.05112808704953385,0.05112808704953385,0.015092553633715748,0.015092553633715748,0.015092553633715748,-0.06201930562701795,-0.06201930562701795,-0.06201930562701795,0.09551663297769414,0.09551663297769414,0.09551663297769414,0.049951939276146835,0.006501471392998089,-0.04173580802847899,0.057020187640063114,0.057020187640063114,0.006156415792053593,0.006156415792053593,0.03938838817059486,-0.06867142420080867,0.004379476420574709,0.044067886967906374,0.03242456088601955,0.05709273972060605,0.03641130228380878,0.021036032558664413,0.021036032558664413,-0.008893098847095141,-0.008893098847095141,0.03648525473559706,-0.02713670560232752,-0.02713670560232752,0.0866395694092688,-0.053900492181602054,-0.053900492181602054,0.017684420809011434,0.03632945273011122,-0.03637196752950255,0.031759532183075125,0.022777996552211733,0.04047696838575661,-0.023657672390189313,0.04045722971579195,-0.026934876556423622,0.0017851630519854684,0.06169506977511219,0.04627433422292266,0.04704718243053231,-0.016209156644508484,0.03862280211903766,0.0030970230121579807,-0.060714522879086984,0.04891327060638157,0.04891327060638157,0.043817798272731544,0.043817798272731544,0.01188831972232857,0.01188831972232857,-0.04984181668217289,-0.04984181668217289,-0.017479425782432636,0.006938265420219618,0.03858138834364292,0.025764790524885464,0.025764790524885464,0.025764790524885464,-0.024392708982819044,-0.01005538984437327
1866-03-16 12:00:00,0.017420499823380453,0.017420499823380453,0.017420499823380453,0.05007575740404065,0.05007575740404065,0.05007575740404065,0.015543751849534477,0.015543751849534477,0.015543751849534477,-0.06129604488287891,-0.06129604488287891,-0.06129604488287891,0.09547247055106353,0.09547247055106353,0.09547247055106353,0.05256728233968673,0.006641390996705117,-0.04022018147795047,0.05931390815057019,0.05931390815057019,0.0063392157650476125,0.0063392157650476125,0.0401122822134018,-0.06718412018514286,0.004919487411097852,0.043108731677809216,0.03249252740176919,0.05903181267719949,0.035804884290130685,0.020740172908809265,0.020740172908809265,-0.007612068246849428,-0.007612068246849428,0.03819312808801503,-0.026761909994811834,-0.026761909994811834,0.08426466732782031,-0.05530834394810782,-0.05530834394810782,0.019159941850041187,0.03615253920696991,-0.03664706702655281,0.03344143677227222,0.023558563189612868,0.037817658691538726,-0.02308929659602133,0.040016714195661746,-0.02839910113999385,0.0018526296579056615,0.06416829166945845,0.04490224162656986,0.04819960586074169,-0.01817743620520602,0.037956679282000985,0.002127317665447966,-0.06212479546419895,0.05109036475490001,0.05109036475490001,0.044358509776156296,0.044358509776156296,0.013316897154286049,0.013316897154286049,-0.05115389079018584,-0.05115389079018584,-0.016930289918023315,0.010137116903580552,0.04002924653788777,0.0251620234633504,0.0251620234633504,0.0251620234633504,-0.02366265640830439,-0.009799082679072767
1866-04-16 00:00:00,0.018187880874026754,0.018187880874026754,0.018187880874026754,0.049792221066136476,0.049792221066136476,0.049792221066136476,0.016398452460237915,0.016398452460237915,0.016398452460237915,-0.0605930892215909,-0.0605930892215909,-0.0605930892215909,0.09332727123111487,0.09332727123111487,0.09332727123111487,0.05594103396152524,0.006068222053309568,-0.03957992454171707,0.061761292984683296,0.061761292984683296,0.007393080537250304,0.007393080537250304,0.04155423613481446,-0.06726983106525423,0.0043599397332743685,0.04252850686351029,0.03357752907021473,0.06088136463440061,0.035594794738788474,0.021563070499505226,0.021563070499505226,-0.007020903570068053,-0.007020903570068053,0.03931731739368421,-0.02592255209432158,-0.02592255209432158,0.0826725329769386,-0.055594531602616355,-0.055594531602616355,0.019568033198296083,0.036374856604970536,-0.03685402784391414,0.035596944458071295,0.024579259668447644,0.03573000639315419,-0.023472933965557274,0.040031736445903,-0.028995261771323062,0.002596097053667042,0.06511719581042404,0.04558948772035573,0.05006573254945413,-0.01950724710119237,0.037039162063054694,0.0032442618041391333,-0.06221985100616531,0.051717521460973616,0.051717521460973616,0.0454071148606135,0.0454071148606135,0.01383277291616262,0.01383277291616262,-0.05157706955862883,-0.05157706955862883,-0.015984591158345295,0.012032297217433551,0.039391242036545294,0.02514478363398993,0.02514478363398993,0.02514478363398993,-0.023914661513143424,-0.008289780185583358
1866-05-16 12:00:00,0.01830499143155606,0.01830499143155606,0.01830499143155606,0.049148855347507,0.049148855347507,0.049148855347507,0.016467924525686566,0.016467924525686566,0.016467924525686566,-0.059083133414654536,-0.059083133414654536,-0.059083133414654536,0.09136611444361074,0.09136611444361074,0.09136611444361074,0.05773361261851283,0.005738240403779334,-0.039869146015198,0.06295145687073665,0.06295145687073665,0.007729413144127051,0.007729413144127051,0.040986323228277874,-0.06730652717376108,0.0033684101686183967,0.04235886922758496,0.033442287882963245,0.06179340738931387,0.035710084584632304,0.02155283236149733,0.02155283236149733,-0.007233953927508926,-0.007233953927508926,0.03957638100752045,-0.025522726624301603,-0.025522726624301603,0.08141312006646118,-0.05678952010786323,-0.05678952010786323,0.020506746354629256,0.03675024318084492,-0.03757731425867329,0.03729286986175021,0.02532454294169047,0.0337425063605527,-0.022813391656095187,0.03927806459048592,-0.02942943486608153,0.003426572779959495,0.06591780509796431,0.046331490636148706,0.0506424238258172,-0.02023886601121513,0.03597394531119231,0.0027387904344754097,-0.06383576407093774,0.05254074852872629,0.05254074852872629,0.04699813198921324,0.04699813198921324,0.014350346020526908,0.014350346020526908,-0.05039415210912968,-0.05039415210912968,-0.015048053575054137,0.01455550142129051,0.03893585861091253,0.02628541004569011,0.02628541004569011,0.02628541004569011,-0.024513011101275357,-0.008436265381995394
1866-06-16 00:00:00,0.017876176996523205,0.017876176996523205,0.017876176996523205,0.048674005489554875,0.048674005489554875,0.048674005489554875,0.01745034872549359,0.01745034872549359,0.01745034872549359,-0.0581672095908561,-0.0581672095908561,-0.0581672095908561,0.09073420753935982,0.09073420753935982,0.09073420753935982,0.05990232818873598,0.005639611467410314,-0.039972418940683714,0.06464214099161983,0.06464214099161983,0.0076542325217192324,0.0076542325217192324,0.040580818901512335,-0.06716833263939818,0.0039000846685112835,0.04142060526217482,0.03430582234917736,0.06312692620774858,0.036010465829718424,0.0201163476289184,0.0201163476289184,-0.006534178549048638,-0.006534178549048638,0.03935578614561782,-0.02545463317625855,-0.02545463317625855,0.08141519732777903,-0.05711862969748983,-0.05711862969748983,0.02137278529545507,0.0366329065084192,-0.03857451958606859,0.038026686909735714,0.027369969451146402,0.03251041053845067,-0.022902501818398473,0.03832419338417807,-0.028711683331926707,0.004054551652222452,0.06707062619916353,0.045531903909510875,0.05132220081189468,-0.022392100504674297,0.035855390943216985,0.0024026574957543307,-0.06373264681049141,0.05395963903355868,0.05395963903355868,0.048453384621272494,0.048453384621272494,0.014763080066449418,0.014763080066449418,-0.050671730582392625,-0.050671730582392625,-0.015153495087594374,0.01565962880774947,0.03786919644275504,0.02686088020452265,0.02686088020452265,0.02686088020452265,-0.025434468540661708,-0.00797574577403021
1866-07-16 12:00:00,0.019123446561266397,0.019123446561266397,0.019123446561266397,0.04864691348778341,0.04864691348778341,0.04864691348778341,0.01812512916333778,0.01812512916333778,0.01812512916333778,-0.057869936264653414,-0.057869936264653414,-0.057869936264653414,0.09074169936720675,0.09074169936720675,0.09074169936720675,0.06114152041865116,0.005315491680962955,-0.0399110934056066,0.06591426846621336,0.06591426846621336,0.007941863463886515,0.007941863463886515,0.03866114587566211,-0.06754964506555107,0.0034366420877757283,0.04074850502990041,0.034690451236779295,0.06347734865378905,0.03509230057244631,0.01995478196100393,0.01995478196100393,-0.005416777726358646,-0.005416777726358646,0.03824476162524846,-0.02559489257029005,-0.02559489257029005,0.0804822044480647,-0.05697562986296134,-0.05697562986296134,0.022507299699978726,0.0364474507239521,-0.03883798315026278,0.03932818800742363,0.02827484037840454,0.031238268947570685,-0.022700935433684795,0.03921022061151428,-0.028515101296766925,0.0042083287794376645,0.0678243130362643,0.045190576819021305,0.052075067371537644,-0.023192360162091318,0.03522643354905123,0.0026214856626062045,-0.06367400933367501,0.05387792951181988,0.05387792951181988,0.048073223808464384,0.048073223808464384,0.014387735192881479,0.014387735192881479,-0.05004825065631593,-0.05004825065631593,-0.014426784835262179,0.01684248497142941,0.03721238581273075,0.027373054823727237,0.027373054823727237,0.027373054823727237,-0.025835940158067196,-0.007199808171765199
